ID,class
1635,9
1636,5
1637,1
1638,6
1639,0
1640,2
1641,6
1642,8
1643,5
1644,9
1645,3
1646,9
1647,6
1648,1
1649,8
1650,6
1651,1
1652,3
1653,9
1654,7
1655,4
1656,3
1657,0
1658,0
1659,7
1660,7
1661,6
1662,9
1663,6
1664,6
1665,8
1666,5
1667,6
1668,6
1669,8
1670,1
1671,5
1672,5
1673,4
1674,9
1675,9
1676,6
1677,6
1678,5
1679,5
1680,9
1681,5
1682,9
1683,8
1684,7
1685,6
1686,0
1687,5
1688,4
1689,9
1690,4
1691,1
1692,9
1693,5
1694,1
1695,4
1696,0
1697,6
1698,1
1699,0
1700,1
1701,0
1702,2
1703,5
1704,8
1705,0
1706,2
1707,9
1708,5
1709,7
1710,7
1711,9
1712,8
1713,2
1714,7
1715,1
1716,6
1717,1
1718,2
1719,0
1720,1
1721,3
1722,8
1723,2
1724,8
1725,6
1726,0
1727,9
1728,7
1729,6
1730,5
1731,0
1732,6
1733,7
1734,7
1735,5
1736,4
1737,8
1738,1
1739,6
1740,8
1741,0
1742,9
1743,8
1744,0
1745,7
1746,8
1747,7
1748,8
1749,8
1750,5
1751,2
1752,7
1753,7
1754,9
1755,8
1756,9
1757,6
1758,9
1759,6
1760,1
1761,9
1762,1
1763,6
1764,4
1765,5
1766,5
1767,5
1768,5
1769,4
1770,7
1771,9
1772,6
1773,8
1774,7
1775,5
1776,4
1777,6
1778,8
1779,9
1780,0
1781,6
1782,1
1783,1
1784,0
1785,1
1786,2
1787,6
1788,0
1789,9
1790,5
1791,9
1792,8
1793,4
1794,9
1795,8
1796,1
1797,7
1798,9
1799,1
1800,8
1801,6
1802,7
1803,3
1804,8
1805,8
1806,5
1807,6
1808,3
1809,7
1810,7
1811,0
1812,5
1813,1
1814,3
1815,5
1816,6
1817,5
1818,3
1819,5
1820,5
1821,6
1822,1
1823,8
1824,8
1825,6
1826,7
1827,4
1828,2
1829,3
1830,9
1831,0
1832,6
1833,2
1834,9
1835,7
1836,6
1837,7
1838,4
1839,5
1840,4
1841,2
1842,3
1843,9
1844,0
1845,5
1846,0
1847,3
1848,1
1849,8
1850,5
1851,7
1852,1
1853,3
1854,1
1855,8
1856,6
1857,7
1858,2
1859,5
1860,2
1861,7
1862,5
1863,8
1864,7
1865,7
1866,7
1867,6
1868,2
1869,1
1870,7
1871,0
1872,5
1873,9
1874,3
1875,8
1876,4
1877,8
1878,6
1879,7
1880,7
1881,6
1882,6
1883,9
1884,9
1885,8
1886,5
1887,5
1888,5
1889,1
1890,0
1891,9
1892,8
1893,6
1894,1
1895,9
1896,8
1897,6
1898,7
1899,6
1900,1
1901,2
1902,8
1903,8
1904,1
1905,3
1906,1
1907,9
1908,7
1909,1
1910,9
1911,8
1912,5
1913,9
1914,6
1915,2
1916,8
1917,9
1918,6
1919,7
1920,6
1921,6
1922,6
1923,7
1924,6
1925,7
1926,7
1927,7
1928,1
1929,2
1930,0
1931,0
1932,8
1933,3
1934,1
1935,5
1936,9
1937,3
1938,8
1939,7
1940,6
1941,6
1942,8
1943,4
1944,5
1945,2
1946,1
1947,0
1948,9
1949,4
1950,7
1951,7
1952,8
1953,9
1954,3
1955,5
1956,1
1957,4
1958,0
1959,9
1960,7
1961,5
1962,9
1963,1
1964,9
1965,4
1966,0
1967,8
1968,6
1969,8
1970,0
1971,9
1972,5
1973,9
1974,3
1975,8
1976,5
1977,3
1978,7
1979,1
1980,9
1981,5
1982,0
1983,0
1984,6
1985,2
1986,5
1987,1
1988,1
1989,4
1990,1
1991,6
1992,8
1993,6
1994,3
1995,7
1996,7
1997,5
1998,0
1999,6
2000,6
2001,7
2002,9
2003,1
2004,5
2005,6
2006,5
2007,0
2008,6
2009,4
2010,7
2011,1
2012,9
2013,4
2014,4
2015,4
2016,9
2017,9
2018,6
2019,4
2020,7
2021,6
2022,6
2023,8
2024,1
2025,0
2026,2
2027,8
2028,4
2029,2
2030,3
2031,6
2032,8
2033,5
2034,7
2035,7
2036,8
2037,5
2038,1
2039,3
2040,9
2041,8
2042,4
2043,6
2044,6
2045,2
2046,8
2047,9
2048,6
2049,8
2050,1
2051,5
2052,4
2053,9
2054,8
2055,5
2056,7
2057,8
2058,7
2059,1
2060,0
2061,5
2062,9
2063,7
2064,7
2065,9
2066,5
2067,6
2068,8
2069,7
2070,0
2071,2
2072,5
2073,7
2074,6
2075,0
2076,9
2077,3
2078,4
2079,9
2080,9
2081,9
2082,5
2083,7
2084,8
2085,1
2086,5
2087,5
2088,0
2089,7
2090,5
2091,7
2092,1
2093,1
2094,0
2095,8
2096,8
2097,1
2098,1
2099,7
2100,0
2101,7
2102,7
2103,2
2104,6
2105,5
2106,6
2107,6
2108,1
2109,0
2110,5
2111,9
2112,9
2113,0
2114,0
2115,5
2116,9
2117,0
2118,8
2119,8
2120,2
2121,0
2122,9
2123,6
2124,3
2125,5
2126,5
2127,1
2128,1
2129,6
2130,0
2131,7
2132,6
2133,0
2134,8
2135,5
2136,6
2137,6
2138,6
2139,4
2140,4
2141,1
2142,7
2143,5
2144,2
2145,3
2146,6
2147,5
2148,7
2149,9
2150,1
2151,6
2152,1
2153,9
2154,3
2155,6
2156,0
2157,0
2158,5
2159,7
2160,2
2161,0
2162,8
2163,6
2164,7
2165,9
2166,7
2167,6
2168,8
2169,7
2170,1
2171,1
2172,2
2173,7
2174,8
2175,3
2176,9
2177,7
2178,5
2179,9
2180,8
2181,1
2182,9
2183,2
2184,5
2185,9
2186,1
2187,6
2188,5
2189,4
2190,6
2191,5
2192,0
2193,1
2194,1
2195,9
2196,9
2197,8
2198,6
2199,2
2200,2
2201,6
2202,6
2203,5
2204,9
2205,9
2206,5
2207,9
2208,9
2209,9
2210,8
2211,5
2212,5
2213,5
2214,5
2215,7
2216,2
2217,5
2218,0
2219,8
2220,7
2221,8
2222,8
2223,7
2224,8
2225,9
2226,6
2227,1
2228,6
2229,0
2230,2
2231,4
2232,1
2233,0
2234,9
2235,9
2236,0
2237,9
2238,6
2239,7
2240,0
2241,6
2242,7
2243,7
2244,9
2245,6
2246,4
2247,6
2248,6
2249,1
2250,8
2251,4
2252,0
2253,6
2254,4
2255,4
2256,1
2257,9
2258,7
2259,9
2260,0
2261,9
2262,8
2263,1
2264,7
2265,8
2266,6
2267,5
2268,2
2269,8
2270,9
2271,4
2272,5
2273,9
2274,6
2275,9
2276,1
2277,1
2278,6
2279,6
2280,2
2281,6
2282,8
2283,7
2284,6
2285,2
2286,6
2287,9
2288,8
2289,7
2290,9
2291,1
2292,9
2293,9
2294,0
2295,2
2296,9
2297,3
2298,0
2299,9
2300,7
2301,5
2302,9
2303,4
2304,8
2305,5
2306,2
2307,8
2308,2
2309,8
2310,0
2311,9
2312,1
2313,5
2314,8
2315,6
2316,8
2317,6
2318,4
2319,2
2320,2
2321,5
2322,3
2323,0
2324,0
2325,5
2326,1
2327,0
2328,1
2329,9
2330,8
2331,9
2332,4
2333,4
2334,0
2335,9
2336,8
2337,3
2338,7
2339,1
2340,6
2341,6
2342,9
2343,5
2344,9
2345,7
2346,6
2347,2
2348,3
2349,7
2350,7
2351,8
2352,3
2353,5
2354,8
2355,7
2356,7
2357,4
2358,0
2359,7
2360,6
2361,4
2362,8
2363,5
2364,6
2365,8
2366,9
2367,5
2368,1
2369,6
2370,5
2371,6
2372,8
2373,0
2374,9
2375,5
2376,0
2377,7
2378,6
2379,1
2380,1
2381,6
2382,6
2383,1
2384,8
2385,2
2386,6
2387,1
2388,6
2389,9
2390,9
2391,6
2392,3
2393,5
2394,5
2395,6
2396,4
2397,7
2398,1
2399,5
2400,0
2401,5
2402,8
2403,5
2404,0
2405,9
2406,4
2407,9
2408,8
2409,0
2410,2
2411,0
2412,9
2413,7
2414,5
2415,4
2416,6
2417,5
2418,8
2419,6
2420,5
2421,3
2422,6
2423,8
2424,2
2425,8
2426,6
2427,4
2428,8
2429,6
2430,6
2431,6
2432,6
2433,1
2434,1
2435,4
2436,1
2437,4
2438,3
2439,5
2440,7
2441,2
2442,5
2443,3
2444,9
2445,9
2446,9
2447,4
2448,4
2449,9
2450,0
2451,0
2452,0
2453,6
2454,1
2455,0
2456,8
2457,9
2458,1
2459,7
2460,2
2461,8
2462,4
2463,6
2464,1
2465,7
2466,1
2467,7
2468,6
2469,6
2470,4
2471,7
2472,2
2473,1
2474,9
2475,2
2476,9
2477,4
2478,0
2479,6
2480,0
2481,5
2482,2
2483,8
2484,7
2485,4
2486,6
2487,5
2488,7
2489,6
2490,4
2491,1
2492,7
2493,1
2494,4
2495,6
2496,6
2497,7
2498,9
2499,0
2500,7
2501,1
2502,9
2503,6
2504,8
2505,8
2506,8
2507,8
2508,8
2509,7
2510,7
2511,5
2512,3
2513,5
2514,6
2515,9
2516,0
2517,9
2518,5
2519,1
2520,3
2521,1
2522,6
2523,9
2524,7
2525,4
2526,5
2527,0
2528,5
2529,2
2530,6
2531,1
2532,3
2533,8
2534,6
2535,9
2536,7
2537,7
2538,8
2539,9
2540,6
2541,1
2542,4
2543,8
2544,6
2545,8
2546,5
2547,7
2548,1
2549,6
2550,5
2551,0
2552,5
2553,0
2554,7
2555,9
2556,0
2557,9
2558,7
2559,6
2560,2
2561,2
2562,5
2563,7
2564,1
2565,2
2566,6
2567,2
2568,5
2569,4
2570,2
2571,4
2572,7
2573,8
2574,6
2575,2
2576,6
2577,8
2578,8
2579,2
2580,0
2581,1
2582,5
2583,6
2584,8
2585,9
2586,5
2587,8
2588,7
2589,9
2590,3
2591,6
2592,6
2593,1
2594,1
2595,7
2596,6
2597,7
2598,6
2599,8
2600,8
2601,8
2602,5
2603,4
2604,9
2605,9
2606,6
2607,5
2608,8
2609,3
2610,7
2611,9
2612,7
2613,2
2614,2
2615,1
2616,8
2617,5
2618,0
2619,6
2620,1
2621,1
2622,5
2623,6
2624,3
2625,0
2626,6
2627,5
2628,7
2629,1
2630,7
2631,0
2632,0
2633,6
2634,8
2635,8
2636,5
2637,9
2638,9
2639,9
2640,0
2641,9
2642,7
2643,9
2644,9
2645,8
2646,6
2647,8
2648,1
2649,4
2650,7
2651,9
2652,4
2653,8
2654,8
2655,9
2656,8
2657,8
2658,0
2659,4
2660,7
2661,0
2662,8
2663,5
2664,7
2665,2
2666,7
2667,2
2668,9
2669,9
2670,5
2671,1
2672,4
2673,7
2674,5
2675,7
2676,5
2677,7
2678,7
2679,7
2680,1
2681,6
2682,7
2683,4
2684,5
2685,6
2686,7
2687,8
2688,1
2689,1
2690,6
2691,6
2692,1
2693,9
2694,1
2695,6
2696,8
2697,1
2698,6
2699,9
2700,6
2701,8
2702,7
2703,8
2704,0
2705,6
2706,4
2707,6
2708,6
2709,6
2710,3
2711,7
2712,1
2713,4
2714,7
2715,0
2716,2
2717,9
2718,9
2719,0
2720,4
2721,1
2722,6
2723,7
2724,8
2725,5
2726,0
2727,0
2728,4
2729,7
2730,0
2731,7
2732,4
2733,4
2734,9
2735,7
2736,7
2737,9
2738,7
2739,7
2740,8
2741,5
2742,4
2743,9
2744,0
2745,8
2746,0
2747,5
2748,1
2749,8
2750,8
2751,5
2752,8
2753,0
2754,0
2755,6
2756,9
2757,8
2758,6
2759,3
2760,1
2761,8
2762,1
2763,1
2764,3
2765,1
2766,4
2767,8
2768,6
2769,8
2770,8
2771,5
2772,1
2773,4
2774,6
2775,5
2776,8
2777,7
2778,1
2779,9
2780,4
2781,0
2782,0
2783,1
2784,6
2785,4
2786,5
2787,7
2788,7
2789,5
2790,1
2791,7
2792,6
2793,9
2794,7
2795,9
2796,1
2797,9
2798,0
2799,2
2800,7
2801,8
2802,2
2803,0
2804,2
2805,9
2806,0
2807,1
2808,6
2809,6
2810,6
2811,9
2812,5
2813,0
2814,2
2815,8
2816,3
2817,4
2818,1
2819,9
2820,8
2821,4
2822,5
2823,2
2824,7
2825,8
2826,9
2827,9
2828,9
2829,6
2830,8
2831,2
2832,0
2833,1
2834,0
2835,9
2836,1
2837,7
2838,4
2839,9
2840,2
2841,1
2842,8
2843,5
2844,4
2845,7
2846,5
2847,9
2848,7
2849,7
2850,0
2851,8
2852,3
2853,4
2854,7
2855,7
2856,8
2857,0
2858,1
2859,8
2860,7
2861,2
2862,7
2863,5
2864,3
2865,2
2866,0
2867,5
2868,2
2869,8
2870,1
2871,2
2872,3
2873,8
2874,4
2875,5
2876,2
2877,6
2878,0
2879,4
2880,7
2881,0
2882,0
2883,3
2884,6
2885,8
2886,7
2887,8
2888,1
2889,4
2890,1
2891,5
2892,4
2893,0
2894,6
2895,1
2896,5
2897,4
2898,6
2899,8
2900,2
2901,5
2902,1
2903,7
2904,9
2905,6
2906,4
2907,9
2908,3
2909,8
2910,5
2911,5
2912,8
2913,7
2914,0
2915,7
2916,3
2917,5
2918,1
2919,5
2920,6
2921,8
2922,0
2923,8
2924,8
2925,0
2926,7
2927,1
2928,1
2929,5
2930,7
2931,0
2932,8
2933,0
2934,2
2935,4
2936,0
2937,6
2938,7
2939,4
2940,4
2941,1
2942,1
2943,4
2944,6
2945,0
2946,8
2947,6
2948,4
2949,7
2950,3
2951,1
2952,5
2953,0
2954,5
2955,9
2956,1
2957,3
2958,7
2959,7
2960,7
2961,4
2962,9
2963,1
2964,4
2965,9
2966,4
2967,9
2968,5
2969,4
2970,6
2971,0
2972,7
2973,5
2974,5
2975,6
2976,2
2977,7
2978,4
2979,8
2980,4
2981,2
2982,7
2983,8
2984,4
2985,5
2986,9
2987,4
2988,7
2989,3
2990,6
2991,6
2992,9
2993,2
2994,5
2995,0
2996,4
2997,7
