ID,class
1635,9
1636,5
1637,1
1638,6
1639,0
1640,2
1641,4
1642,8
1643,5
1644,9
1645,4
1646,9
1647,4
1648,1
1649,8
1650,6
1651,1
1652,3
1653,1
1654,0
1655,2
1656,3
1657,0
1658,0
1659,7
1660,2
1661,6
1662,9
1663,6
1664,6
1665,8
1666,5
1667,6
1668,6
1669,8
1670,3
1671,5
1672,5
1673,4
1674,9
1675,8
1676,6
1677,3
1678,4
1679,3
1680,9
1681,7
1682,6
1683,8
1684,0
1685,6
1686,2
1687,3
1688,4
1689,8
1690,4
1691,8
1692,9
1693,5
1694,7
1695,4
1696,8
1697,6
1698,1
1699,7
1700,1
1701,0
1702,2
1703,3
1704,8
1705,0
1706,2
1707,8
1708,5
1709,7
1710,7
1711,3
1712,8
1713,7
1714,0
1715,1
1716,6
1717,8
1718,2
1719,0
1720,1
1721,3
1722,9
1723,2
1724,8
1725,6
1726,0
1727,9
1728,7
1729,6
1730,6
1731,0
1732,4
1733,7
1734,7
1735,5
1736,8
1737,0
1738,6
1739,3
1740,8
1741,1
1742,8
1743,8
1744,0
1745,2
1746,8
1747,1
1748,0
1749,8
1750,5
1751,4
1752,7
1753,7
1754,9
1755,8
1756,9
1757,1
1758,6
1759,6
1760,1
1761,8
1762,9
1763,6
1764,4
1765,6
1766,5
1767,3
1768,5
1769,7
1770,7
1771,7
1772,4
1773,8
1774,3
1775,5
1776,8
1777,6
1778,6
1779,9
1780,0
1781,6
1782,1
1783,1
1784,0
1785,1
1786,5
1787,6
1788,0
1789,9
1790,8
1791,9
1792,8
1793,4
1794,9
1795,8
1796,1
1797,7
1798,3
1799,1
1800,8
1801,5
1802,3
1803,3
1804,8
1805,8
1806,5
1807,6
1808,6
1809,2
1810,7
1811,0
1812,3
1813,1
1814,3
1815,1
1816,6
1817,5
1818,5
1819,2
1820,3
1821,6
1822,1
1823,8
1824,8
1825,6
1826,7
1827,4
1828,7
1829,3
1830,8
1831,0
1832,6
1833,0
1834,8
1835,3
1836,3
1837,4
1838,5
1839,5
1840,9
1841,5
1842,2
1843,3
1844,0
1845,5
1846,0
1847,5
1848,1
1849,8
1850,5
1851,7
1852,6
1853,3
1854,1
1855,8
1856,6
1857,7
1858,2
1859,5
1860,2
1861,9
1862,5
1863,8
1864,7
1865,7
1866,7
1867,6
1868,3
1869,6
1870,7
1871,0
1872,5
1873,9
1874,7
1875,1
1876,5
1877,0
1878,6
1879,7
1880,7
1881,6
1882,6
1883,9
1884,9
1885,8
1886,5
1887,7
1888,3
1889,1
1890,0
1891,9
1892,8
1893,6
1894,6
1895,6
1896,8
1897,6
1898,3
1899,6
1900,2
1901,2
1902,8
1903,8
1904,1
1905,3
1906,1
1907,0
1908,7
1909,1
1910,6
1911,0
1912,5
1913,8
1914,3
1915,2
1916,8
1917,9
1918,6
1919,7
1920,6
1921,4
1922,6
1923,7
1924,2
1925,7
1926,7
1927,2
1928,1
1929,0
1930,0
1931,0
1932,8
1933,6
1934,1
1935,5
1936,9
1937,3
1938,8
1939,7
1940,6
1941,4
1942,8
1943,2
1944,6
1945,5
1946,1
1947,0
1948,6
1949,4
1950,7
1951,7
1952,1
1953,9
1954,3
1955,5
1956,1
1957,4
1958,0
1959,7
1960,7
1961,4
1962,1
1963,1
1964,6
1965,4
1966,0
1967,8
1968,6
1969,9
1970,8
1971,2
1972,7
1973,8
1974,3
1975,8
1976,5
1977,0
1978,5
1979,1
1980,9
1981,4
1982,0
1983,5
1984,6
1985,2
1986,5
1987,1
1988,1
1989,4
1990,1
1991,6
1992,4
1993,6
1994,3
1995,7
1996,7
1997,5
1998,0
1999,6
2000,6
2001,7
2002,9
2003,1
2004,3
2005,6
2006,4
2007,0
2008,6
2009,4
2010,7
2011,1
2012,1
2013,4
2014,4
2015,4
2016,7
2017,1
2018,6
2019,2
2020,7
2021,6
2022,6
2023,8
2024,0
2025,8
2026,2
2027,8
2028,4
2029,3
2030,3
2031,6
2032,8
2033,5
2034,7
2035,7
2036,8
2037,5
2038,1
2039,7
2040,9
2041,8
2042,6
2043,4
2044,6
2045,2
2046,8
2047,9
2048,6
2049,8
2050,1
2051,2
2052,4
2053,9
2054,8
2055,5
2056,5
2057,8
2058,0
2059,1
2060,0
2061,6
2062,0
2063,7
2064,7
2065,8
2066,5
2067,4
2068,8
2069,7
2070,0
2071,2
2072,5
2073,7
2074,6
2075,0
2076,8
2077,5
2078,4
2079,6
2080,9
2081,1
2082,7
2083,7
2084,8
2085,9
2086,5
2087,5
2088,0
2089,5
2090,2
2091,7
2092,7
2093,9
2094,0
2095,1
2096,8
2097,1
2098,1
2099,7
2100,0
2101,7
2102,7
2103,2
2104,6
2105,3
2106,6
2107,9
2108,5
2109,0
2110,5
2111,9
2112,9
2113,0
2114,0
2115,5
2116,8
2117,9
2118,8
2119,8
2120,2
2121,0
2122,9
2123,6
2124,3
2125,5
2126,5
2127,9
2128,9
2129,6
2130,0
2131,7
2132,3
2133,3
2134,8
2135,7
2136,5
2137,6
2138,6
2139,4
2140,2
2141,1
2142,7
2143,3
2144,4
2145,3
2146,6
2147,5
2148,7
2149,9
2150,1
2151,6
2152,1
2153,9
2154,5
2155,7
2156,0
2157,0
2158,5
2159,7
2160,6
2161,0
2162,8
2163,4
2164,7
2165,9
2166,7
2167,6
2168,8
2169,7
2170,1
2171,1
2172,2
2173,7
2174,8
2175,3
2176,1
2177,4
2178,5
2179,9
2180,8
2181,1
2182,9
2183,2
2184,5
2185,9
2186,1
2187,6
2188,3
2189,4
2190,6
2191,3
2192,0
2193,1
2194,7
2195,9
2196,1
2197,8
2198,6
2199,2
2200,2
2201,1
2202,6
2203,7
2204,9
2205,1
2206,5
2207,9
2208,9
2209,6
2210,8
2211,3
2212,5
2213,3
2214,3
2215,7
2216,2
2217,5
2218,1
2219,8
2220,4
2221,8
2222,8
2223,7
2224,0
2225,9
2226,6
2227,1
2228,6
2229,0
2230,3
2231,5
2232,8
2233,0
2234,7
2235,1
2236,0
2237,6
2238,6
2239,7
2240,0
2241,6
2242,7
2243,7
2244,9
2245,6
2246,3
2247,6
2248,4
2249,0
2250,8
2251,4
2252,0
2253,6
2254,2
2255,2
2256,1
2257,0
2258,7
2259,7
2260,0
2261,1
2262,8
2263,5
2264,7
2265,8
2266,6
2267,9
2268,2
2269,8
2270,9
2271,4
2272,5
2273,6
2274,6
2275,9
2276,1
2277,1
2278,7
2279,5
2280,6
2281,3
2282,0
2283,5
2284,6
2285,2
2286,6
2287,9
2288,8
2289,7
2290,9
2291,1
2292,9
2293,9
2294,0
2295,8
2296,0
2297,3
2298,0
2299,9
2300,7
2301,5
2302,1
2303,2
2304,8
2305,9
2306,2
2307,8
2308,2
2309,8
2310,0
2311,9
2312,1
2313,3
2314,8
2315,6
2316,2
2317,6
2318,6
2319,2
2320,5
2321,5
2322,3
2323,0
2324,7
2325,5
2326,1
2327,0
2328,1
2329,1
2330,8
2331,1
2332,4
2333,6
2334,0
2335,9
2336,8
2337,5
2338,7
2339,1
2340,6
2341,6
2342,9
2343,5
2344,9
2345,7
2346,6
2347,2
2348,3
2349,2
2350,7
2351,8
2352,3
2353,5
2354,8
2355,7
2356,7
2357,7
2358,0
2359,7
2360,6
2361,6
2362,8
2363,2
2364,5
2365,8
2366,6
2367,6
2368,9
2369,7
2370,5
2371,6
2372,8
2373,0
2374,9
2375,5
2376,0
2377,7
2378,6
2379,5
2380,1
2381,3
2382,4
2383,1
2384,8
2385,0
2386,6
2387,1
2388,6
2389,8
2390,9
2391,6
2392,6
2393,5
2394,5
2395,6
2396,4
2397,7
2398,1
2399,5
2400,2
2401,5
2402,8
2403,7
2404,0
2405,9
2406,4
2407,9
2408,8
2409,0
2410,5
2411,0
2412,9
2413,1
2414,5
2415,4
2416,6
2417,5
2418,8
2419,6
2420,5
2421,3
2422,6
2423,8
2424,2
2425,8
2426,2
2427,4
2428,8
2429,6
2430,6
2431,6
2432,6
2433,1
2434,1
2435,4
2436,8
2437,4
2438,3
2439,5
2440,1
2441,7
2442,5
2443,3
2444,9
2445,6
2446,9
2447,4
2448,0
2449,1
2450,0
2451,0
2452,0
2453,9
2454,9
2455,0
2456,8
2457,1
2458,1
2459,7
2460,2
2461,8
2462,4
2463,3
2464,0
2465,9
2466,1
2467,5
2468,6
2469,6
2470,4
2471,7
2472,2
2473,1
2474,9
2475,2
2476,6
2477,4
2478,1
2479,3
2480,0
2481,5
2482,3
2483,8
2484,7
2485,4
2486,6
2487,4
2488,7
2489,6
2490,6
2491,1
2492,3
2493,5
2494,4
2495,3
2496,6
2497,5
2498,9
2499,0
2500,7
2501,0
2502,9
2503,6
2504,8
2505,8
2506,8
2507,8
2508,5
2509,7
2510,7
2511,5
2512,6
2513,5
2514,7
2515,9
2516,0
2517,9
2518,3
2519,1
2520,6
2521,1
2522,6
2523,9
2524,0
2525,4
2526,7
2527,6
2528,6
2529,2
2530,5
2531,1
2532,7
2533,8
2534,6
2535,9
2536,7
2537,9
2538,0
2539,9
2540,6
2541,8
2542,4
2543,1
2544,6
2545,8
2546,5
2547,7
2548,1
2549,6
2550,5
2551,0
2552,5
2553,8
2554,7
2555,1
2556,0
2557,6
2558,1
2559,3
2560,4
2561,6
2562,5
2563,7
2564,3
2565,2
2566,6
2567,4
2568,5
2569,5
2570,5
2571,2
2572,7
2573,9
2574,3
2575,2
2576,6
2577,8
2578,8
2579,4
2580,0
2581,1
2582,2
2583,6
2584,8
2585,8
2586,5
2587,8
2588,7
2589,9
2590,3
2591,6
2592,6
2593,1
2594,1
2595,7
2596,6
2597,7
2598,6
2599,0
2600,9
2601,0
2602,5
2603,4
2604,9
2605,9
2606,6
2607,5
2608,8
2609,3
2610,7
2611,9
2612,7
2613,4
2614,5
2615,8
2616,8
2617,5
2618,0
2619,6
2620,1
2621,9
2622,5
2623,6
2624,5
2625,0
2626,6
2627,0
2628,7
2629,5
2630,7
2631,2
2632,8
2633,6
2634,8
2635,8
2636,4
2637,9
2638,9
2639,7
2640,1
2641,9
2642,4
2643,9
2644,4
2645,8
2646,6
2647,8
2648,1
2649,4
2650,7
2651,9
2652,4
2653,8
2654,1
2655,9
2656,8
2657,8
2658,0
2659,2
2660,4
2661,0
2662,0
2663,5
2664,7
2665,2
2666,2
2667,2
2668,8
2669,1
2670,5
2671,1
2672,4
2673,7
2674,5
2675,7
2676,5
2677,7
2678,7
2679,7
2680,9
2681,9
2682,8
2683,7
2684,4
2685,6
2686,7
2687,0
2688,1
2689,1
2690,6
2691,6
2692,1
2693,1
2694,1
2695,6
2696,8
2697,1
2698,6
2699,0
2700,6
2701,8
2702,7
2703,8
2704,0
2705,6
2706,4
2707,6
2708,6
2709,6
2710,1
2711,2
2712,1
2713,6
2714,6
2715,0
2716,8
2717,9
2718,9
2719,0
2720,4
2721,1
2722,3
2723,7
2724,8
2725,7
2726,0
2727,0
2728,4
2729,7
2730,8
2731,7
2732,7
2733,4
2734,7
2735,7
2736,1
2737,0
2738,7
2739,7
2740,8
2741,5
2742,6
2743,9
2744,8
2745,8
2746,0
2747,5
2748,8
2749,0
2750,8
2751,3
2752,8
2753,8
2754,0
2755,6
2756,0
2757,8
2758,9
2759,5
2760,8
2761,0
2762,8
2763,6
2764,3
2765,1
2766,4
2767,8
2768,6
2769,8
2770,8
2771,5
2772,1
2773,4
2774,6
2775,5
2776,5
2777,7
2778,9
2779,9
2780,4
2781,0
2782,0
2783,6
2784,6
2785,4
2786,5
2787,7
2788,7
2789,7
2790,1
2791,7
2792,6
2793,9
2794,7
2795,9
2796,1
2797,7
2798,8
2799,2
2800,5
2801,8
2802,2
2803,4
2804,4
2805,7
2806,0
2807,1
2808,7
2809,6
2810,6
2811,9
2812,5
2813,0
2814,4
2815,9
2816,3
2817,7
2818,1
2819,1
2820,8
2821,4
2822,5
2823,2
2824,2
2825,8
2826,9
2827,9
2828,2
2829,6
2830,1
2831,1
2832,0
2833,1
2834,5
2835,3
2836,1
2837,7
2838,4
2839,3
2840,2
2841,1
2842,8
2843,4
2844,7
2845,7
2846,5
2847,9
2848,7
2849,5
2850,0
2851,8
2852,3
2853,4
2854,7
2855,7
2856,8
2857,0
2858,1
2859,8
2860,7
2861,2
2862,7
2863,5
2864,3
2865,2
2866,0
2867,5
2868,4
2869,0
2870,1
2871,2
2872,3
2873,8
2874,6
2875,5
2876,4
2877,6
2878,0
2879,4
2880,7
2881,0
2882,0
2883,3
2884,6
2885,8
2886,7
2887,8
2888,1
2889,4
2890,1
2891,5
2892,2
2893,1
2894,6
2895,1
2896,5
2897,4
2898,6
2899,8
2900,2
2901,6
2902,1
2903,7
2904,9
2905,6
2906,4
2907,1
2908,6
2909,0
2910,5
2911,5
2912,8
2913,5
2914,2
2915,0
2916,3
2917,5
2918,1
2919,7
2920,6
2921,8
2922,0
2923,8
2924,8
2925,0
2926,7
2927,1
2928,1
2929,3
2930,5
2931,0
2932,8
2933,0
2934,4
2935,2
2936,0
2937,6
2938,7
2939,2
2940,8
2941,1
2942,1
2943,4
2944,6
2945,0
2946,5
2947,6
2948,7
2949,7
2950,5
2951,8
2952,5
2953,0
2954,2
2955,9
2956,1
2957,7
2958,7
2959,5
2960,7
2961,6
2962,0
2963,1
2964,6
2965,1
2966,4
2967,9
2968,6
2969,4
2970,3
2971,0
2972,7
2973,3
2974,3
2975,6
2976,4
2977,7
2978,4
2979,8
2980,7
2981,2
2982,2
2983,8
2984,2
2985,5
2986,9
2987,2
2988,7
2989,3
2990,6
2991,6
2992,1
2993,2
2994,3
2995,0
2996,4
2997,7
