ID,class
481,0
482,5
483,7
484,8
485,7
486,1
487,7
488,5
489,5
490,0
491,1
492,5
493,0
494,8
495,5
496,9
497,6
498,7
499,1
500,1
501,9
502,9
503,5
504,5
505,0
506,5
507,5
508,0
509,5
510,8
511,9
512,8
513,5
514,0
515,8
516,7
517,5
518,5
519,7
520,5
521,5
522,7
523,5
524,9
525,5
526,6
527,9
528,9
529,7
530,1
531,5
532,8
533,5
534,7
535,9
536,6
537,7
538,7
539,7
540,5
541,9
542,0
543,9
544,5
545,9
546,1
547,0
548,9
549,9
550,9
551,1
552,5
553,1
554,9
555,7
556,9
557,9
558,5
559,5
560,1
561,6
562,5
563,7
564,5
565,5
566,9
567,9
568,5
569,8
570,5
571,1
572,9
573,7
574,7
575,5
576,0
577,6
578,9
579,6
580,9
581,7
582,5
583,6
584,7
585,7
586,7
587,5
588,9
589,9
590,9
591,1
592,9
593,7
594,7
595,9
596,1
597,5
598,7
599,5
600,8
601,0
602,7
603,9
604,1
605,0
606,0
607,9
608,5
609,5
610,5
611,0
612,7
613,5
614,7
615,5
616,9
617,9
618,7
619,9
620,7
621,5
622,0
623,5
624,5
625,9
626,5
627,5
628,1
629,5
630,9
631,9
632,1
633,0
634,1
635,0
636,8
637,9
638,9
639,7
640,1
641,9
642,2
643,7
644,5
645,1
646,9
647,5
648,9
649,5
650,0
651,7
652,5
653,0
654,5
655,2
656,8
657,5
658,7
659,6
660,0
661,7
662,5
663,7
664,7
665,5
666,7
667,5
668,6
669,0
670,9
671,0
672,5
673,5
674,7
675,9
676,9
677,7
678,9
679,5
680,5
681,0
682,1
683,5
684,5
685,0
686,0
687,5
688,7
689,7
690,1
691,8
692,9
693,9
694,8
695,8
696,9
697,5
698,7
699,0
700,0
701,1
702,7
703,7
704,5
705,0
706,5
707,0
708,7
709,8
710,9
711,0
712,9
713,7
714,7
715,9
716,5
717,7
718,8
719,0
720,7
721,9
722,9
723,7
724,7
725,6
726,9
727,5
728,1
729,7
730,7
731,7
732,1
733,9
734,0
735,9
736,5
737,1
738,5
739,5
740,0
741,1
742,2
743,5
744,5
745,7
746,0
747,7
748,9
749,9
750,9
751,5
752,9
753,7
754,9
755,0
756,0
757,5
758,8
759,9
760,5
761,0
762,6
763,9
764,9
765,9
766,7
767,5
768,5
769,5
770,1
771,7
772,5
773,9
774,6
775,5
776,0
777,9
778,7
779,1
780,9
781,9
782,9
783,3
784,5
785,9
786,0
787,9
788,1
789,9
790,1
791,1
792,7
793,7
794,5
795,7
796,1
797,5
798,8
799,1
800,7
801,7
802,5
803,7
804,7
805,5
806,7
807,7
808,7
809,2
810,5
811,8
812,1
813,5
814,3
815,9
816,0
817,7
818,1
819,9
820,8
821,9
822,9
823,0
824,9
825,5
826,7
827,5
828,9
829,7
830,0
831,5
832,0
833,5
834,6
835,5
836,9
837,0
838,9
839,5
840,7
841,9
842,5
843,1
844,5
845,1
846,8
847,0
848,9
849,0
850,5
851,5
852,7
853,0
854,0
855,7
856,6
857,0
858,6
859,5
860,7
861,5
862,9
863,8
864,9
865,8
866,1
867,7
868,9
869,5
870,6
871,5
872,5
873,1
874,2
875,9
876,9
877,9
878,5
879,9
880,1
881,6
882,5
883,1
884,0
885,8
886,5
887,5
888,9
889,1
890,5
891,7
892,9
893,0
894,5
895,9
896,7
897,0
898,9
899,9
900,0
901,0
902,1
903,9
904,9
905,5
906,0
907,5
908,8
909,5
910,5
911,7
912,9
913,6
914,9
915,7
916,5
917,2
918,7
919,1
920,7
921,5
922,0
923,5
924,0
925,5
926,9
927,7
928,9
929,6
930,8
931,0
932,5
933,7
934,0
935,7
936,9
937,9
938,9
939,1
940,9
941,9
942,1
943,0
944,7
945,9
946,0
947,1
948,9
949,5
950,7
951,5
952,5
953,7
954,1
955,0
956,5
957,9
958,9
959,1
960,7
961,5
962,9
963,1
964,1
965,0
966,1
967,5
968,5
969,5
970,5
971,5
972,9
973,1
974,9
975,9
976,0
977,7
978,0
979,9
980,6
981,5
982,9
983,1
984,7
985,1
986,7
987,5
988,9
989,9
990,7
991,9
992,1
993,7
994,5
995,7
996,9
997,7
998,1
999,9
1000,2
1001,3
1002,6
1003,7
1004,0
1005,9
1006,5
1007,5
1008,9
1009,5
1010,9
1011,1
1012,7
1013,7
1014,9
1015,7
1016,5
1017,9
1018,6
1019,6
1020,0
1021,1
1022,7
1023,0
1024,5
1025,5
1026,9
1027,1
1028,1
1029,7
1030,8
1031,0
1032,9
1033,5
1034,9
1035,1
1036,0
1037,9
1038,6
1039,8
1040,2
1041,7
1042,5
1043,9
1044,5
1045,0
1046,7
1047,1
1048,5
1049,5
1050,5
1051,7
1052,7
1053,1
1054,5
1055,1
1056,9
1057,7
1058,5
1059,9
1060,5
1061,0
1062,5
1063,0
1064,6
1065,0
1066,9
1067,1
1068,9
1069,9
1070,7
1071,7
1072,7
1073,1
1074,5
1075,7
1076,1
1077,7
1078,8
1079,1
1080,1
1081,5
1082,7
1083,1
1084,1
1085,9
1086,5
1087,9
1088,9
1089,1
1090,6
1091,8
1092,9
1093,8
1094,7
1095,8
1096,1
1097,5
1098,8
1099,0
1100,1
1101,7
1102,5
1103,5
1104,5
1105,0
1106,0
1107,9
1108,7
1109,7
1110,5
1111,9
1112,8
1113,9
1114,0
1115,5
1116,7
1117,0
1118,8
1119,7
1120,8
1121,5
1122,6
1123,5
1124,5
1125,0
1126,1
1127,9
1128,6
1129,1
1130,5
1131,5
1132,9
1133,2
1134,1
1135,5
1136,1
1137,0
1138,8
1139,7
1140,8
1141,5
1142,7
1143,1
1144,9
1145,5
1146,7
1147,1
1148,0
1149,5
1150,2
1151,5
1152,8
1153,9
1154,7
1155,7
1156,9
1157,5
1158,7
1159,5
1160,5
1161,1
1162,7
1163,5
1164,7
1165,5
1166,0
1167,0
1168,1
1169,0
1170,9
1171,1
1172,0
1173,7
1174,9
1175,5
1176,5
1177,8
1178,0
1179,9
1180,1
1181,9
1182,0
1183,0
1184,1
1185,7
1186,8
1187,1
1188,0
1189,9
1190,7
1191,0
1192,1
1193,5
1194,1
1195,8
1196,1
1197,5
1198,9
1199,0
1200,9
1201,9
1202,5
1203,6
1204,1
1205,0
1206,5
1207,7
1208,7
1209,9
1210,7
1211,1
1212,9
1213,9
1214,7
1215,6
1216,0
1217,1
1218,1
1219,5
1220,5
1221,5
1222,7
1223,0
1224,0
1225,0
1226,5
1227,5
1228,5
1229,7
1230,0
1231,5
1232,9
1233,1
1234,0
1235,9
1236,0
1237,1
1238,5
1239,0
1240,1
1241,6
1242,5
1243,1
1244,5
1245,9
1246,1
1247,7
1248,7
1249,9
1250,1
1251,7
1252,5
1253,9
1254,9
1255,1
1256,5
1257,1
1258,1
1259,5
1260,5
1261,6
1262,9
1263,7
1264,9
1265,7
1266,7
1267,7
1268,0
1269,1
1270,0
1271,5
1272,1
1273,0
1274,9
1275,9
1276,0
1277,5
1278,7
1279,5
1280,5
1281,7
1282,1
1283,0
1284,1
1285,9
1286,9
1287,9
1288,0
1289,5
1290,9
1291,0
1292,5
1293,7
1294,7
1295,0
1296,5
1297,8
1298,9
1299,9
1300,0
1301,5
1302,5
1303,9
1304,7
1305,9
1306,5
1307,5
1308,7
1309,9
1310,8
1311,5
1312,9
1313,5
1314,0
1315,5
1316,5
1317,7
1318,7
1319,9
1320,9
1321,7
1322,0
1323,7
1324,0
1325,0
1326,7
1327,7
1328,1
1329,0
1330,9
1331,7
1332,7
1333,9
1334,5
1335,5
1336,9
1337,0
1338,1
1339,7
1340,7
1341,0
1342,0
1343,7
1344,9
1345,7
1346,8
1347,5
1348,8
1349,5
1350,6
1351,0
1352,9
1353,9
1354,0
1355,7
1356,1
1357,5
1358,7
1359,5
1360,7
1361,7
1362,0
1363,7
1364,9
1365,5
1366,9
1367,8
1368,8
1369,0
1370,0
1371,9
1372,9
1373,1
1374,9
1375,7
1376,9
1377,5
1378,5
1379,5
1380,7
1381,7
1382,5
1383,1
1384,7
1385,7
1386,8
1387,5
1388,9
1389,1
1390,5
1391,0
1392,5
1393,5
1394,5
1395,7
1396,8
1397,8
1398,1
1399,9
1400,0
1401,8
1402,7
1403,1
1404,5
1405,5
1406,1
1407,9
1408,1
1409,5
1410,8
1411,1
1412,1
1413,0
1414,9
1415,9
1416,9
1417,7
1418,9
1419,7
1420,9
1421,5
1422,1
1423,9
1424,5
1425,5
1426,9
1427,7
1428,9
1429,9
1430,1
1431,5
1432,0
1433,9
1434,0
1435,5
1436,7
1437,0
1438,5
1439,5
1440,8
1441,5
1442,9
1443,7
1444,5
1445,5
1446,9
1447,9
1448,7
1449,7
1450,1
1451,7
1452,8
1453,5
1454,9
1455,2
1456,9
1457,7
1458,9
1459,8
1460,5
1461,9
1462,8
1463,1
1464,0
1465,5
1466,1
1467,7
1468,1
1469,5
1470,5
1471,5
1472,2
1473,5
1474,5
1475,9
1476,5
1477,5
1478,9
1479,7
1480,9
1481,5
1482,5
1483,9
1484,9
1485,0
1486,9
1487,7
1488,5
1489,1
1490,0
1491,8
1492,5
1493,6
1494,9
1495,5
1496,0
1497,7
1498,5
1499,5
1500,9
1501,7
1502,9
1503,5
1504,7
1505,5
1506,5
1507,1
1508,9
1509,0
1510,5
1511,9
1512,9
1513,1
1514,7
1515,5
1516,5
1517,9
1518,9
1519,7
1520,1
1521,0
1522,5
1523,1
1524,9
1525,8
1526,0
1527,1
1528,5
1529,0
1530,0
1531,0
1532,7
1533,5
1534,5
1535,0
1536,9
1537,5
1538,5
1539,9
1540,5
1541,5
1542,1
1543,5
1544,7
1545,1
1546,5
1547,8
1548,9
1549,1
1550,5
1551,5
1552,5
1553,7
1554,5
1555,1
1556,5
1557,1
1558,7
1559,8
1560,1
1561,5
1562,9
1563,7
1564,7
1565,0
1566,7
1567,7
1568,5
1569,6
1570,5
1571,0
1572,8
1573,7
1574,8
1575,9
1576,7
1577,7
1578,0
1579,0
1580,1
1581,6
1582,7
1583,0
1584,1
1585,9
1586,1
1587,2
1588,7
1589,5
1590,1
1591,9
1592,0
1593,0
1594,7
1595,9
1596,5
1597,9
1598,1
1599,6
1600,7
1601,1
1602,1
1603,5
1604,0
1605,5
1606,0
1607,6
1608,9
1609,7
1610,5
1611,8
1612,1
1613,9
1614,9
1615,0
1616,7
1617,5
1618,1
1619,6
1620,1
1621,1
1622,9
1623,2
1624,5
1625,6
1626,7
1627,9
1628,9
1629,1
1630,5
1631,5
1632,5
1633,7
1634,0
1635,9
1636,5
1637,1
1638,7
1639,0
1640,7
1641,5
1642,8
1643,5
1644,9
1645,5
1646,9
1647,9
1648,1
1649,8
1650,5
1651,9
1652,5
1653,1
1654,7
1655,1
1656,3
1657,1
1658,0
1659,9
1660,7
1661,5
1662,7
1663,5
1664,5
1665,0
1666,5
1667,6
1668,5
1669,9
1670,1
1671,5
1672,5
1673,7
1674,9
1675,8
1676,6
1677,5
1678,5
1679,5
1680,9
1681,7
1682,9
1683,5
1684,0
1685,5
1686,0
1687,5
1688,7
1689,9
1690,5
1691,1
1692,9
1693,7
1694,1
1695,7
1696,9
1697,6
1698,1
1699,1
1700,1
1701,0
1702,0
1703,5
1704,8
1705,0
1706,5
1707,1
1708,5
1709,7
1710,5
1711,9
1712,0
1713,9
1714,7
1715,1
1716,5
1717,8
1718,5
1719,0
1720,1
1721,5
1722,9
1723,5
1724,8
1725,3
1726,9
1727,9
1728,9
1729,6
1730,5
1731,9
1732,7
1733,7
1734,7
1735,7
1736,7
1737,0
1738,9
1739,6
1740,0
1741,1
1742,8
1743,8
1744,9
1745,0
1746,1
1747,7
1748,0
1749,8
1750,5
1751,5
1752,9
1753,7
1754,9
1755,8
1756,9
1757,1
1758,9
1759,6
1760,1
1761,8
1762,1
1763,5
1764,2
1765,5
1766,5
1767,5
1768,5
1769,7
1770,7
1771,9
1772,5
1773,8
1774,9
1775,5
1776,9
1777,6
1778,8
1779,9
1780,0
1781,9
1782,1
1783,5
1784,0
1785,1
1786,5
1787,5
1788,0
1789,9
1790,8
1791,9
1792,9
1793,7
1794,8
1795,0
1796,1
1797,7
1798,9
1799,1
1800,0
1801,5
1802,7
1803,9
1804,8
1805,8
1806,5
1807,9
1808,9
1809,7
1810,7
1811,1
1812,5
1813,1
1814,5
1815,5
1816,6
1817,5
1818,5
1819,5
1820,7
1821,5
1822,1
1823,0
1824,9
1825,9
1826,7
1827,2
1828,7
1829,9
1830,9
1831,0
1832,8
1833,0
1834,9
1835,9
1836,5
1837,5
1838,5
1839,9
1840,7
1841,5
1842,5
1843,9
1844,0
1845,9
1846,0
1847,5
1848,1
1849,8
1850,5
1851,7
1852,9
1853,7
1854,1
1855,7
1856,6
1857,7
1858,5
1859,5
1860,0
1861,9
1862,5
1863,8
1864,9
1865,7
1866,7
1867,9
1868,7
1869,9
1870,9
1871,0
1872,5
1873,9
1874,7
1875,8
1876,5
1877,0
1878,6
1879,7
1880,9
1881,9
1882,9
1883,9
1884,9
1885,8
1886,5
1887,5
1888,5
1889,1
1890,0
1891,9
1892,8
1893,5
1894,9
1895,5
1896,0
1897,5
1898,7
1899,9
1900,9
1901,7
1902,0
1903,0
1904,1
1905,5
1906,1
1907,9
1908,7
1909,1
1910,9
1911,0
1912,5
1913,9
1914,5
1915,5
1916,9
1917,1
1918,9
1919,7
1920,1
1921,7
1922,7
1923,7
1924,9
1925,7
1926,7
1927,7
1928,1
1929,9
1930,1
1931,0
1932,0
1933,3
1934,1
1935,5
1936,9
1937,5
1938,1
1939,5
1940,6
1941,9
1942,8
1943,2
1944,5
1945,5
1946,1
1947,0
1948,1
1949,7
1950,7
1951,9
1952,1
1953,9
1954,5
1955,7
1956,1
1957,7
1958,0
1959,9
1960,7
1961,5
1962,9
1963,9
1964,9
1965,7
1966,0
1967,0
1968,5
1969,9
1970,0
1971,0
1972,5
1973,9
1974,0
1975,9
1976,5
1977,1
1978,5
1979,1
1980,9
1981,5
1982,0
1983,0
1984,9
1985,5
1986,5
1987,1
1988,1
1989,7
1990,1
1991,5
1992,8
1993,7
1994,9
1995,7
1996,5
1997,5
1998,0
1999,9
2000,6
2001,9
2002,9
2003,9
2004,5
2005,6
2006,5
2007,0
2008,5
2009,9
2010,7
2011,1
2012,9
2013,7
2014,7
2015,6
2016,9
2017,9
2018,6
2019,5
2020,7
2021,1
2022,5
2023,0
2024,1
2025,0
2026,5
2027,8
2028,5
2029,5
2030,5
2031,5
2032,9
2033,7
2034,9
2035,7
2036,8
2037,5
2038,8
2039,7
2040,9
2041,0
2042,5
2043,5
2044,9
2045,7
2046,9
2047,7
2048,9
2049,8
2050,1
2051,5
2052,7
2053,9
2054,0
2055,5
2056,7
2057,1
2058,1
2059,9
2060,0
2061,1
2062,9
2063,7
2064,7
2065,9
2066,5
2067,5
2068,8
2069,7
2070,0
2071,7
2072,5
2073,7
2074,8
2075,2
2076,8
2077,9
2078,7
2079,1
2080,7
2081,9
2082,5
2083,7
2084,8
2085,9
2086,5
2087,5
2088,0
2089,7
2090,5
2091,7
2092,9
2093,9
2094,0
2095,8
2096,8
2097,1
2098,9
2099,7
2100,0
2101,7
2102,9
2103,7
2104,6
2105,7
2106,6
2107,9
2108,1
2109,0
2110,7
2111,9
2112,9
2113,0
2114,1
2115,5
2116,9
2117,9
2118,9
2119,8
2120,8
2121,0
2122,9
2123,6
2124,5
2125,5
2126,5
2127,1
2128,0
2129,5
2130,0
2131,7
2132,7
2133,8
2134,8
2135,7
2136,5
2137,7
2138,1
2139,4
2140,2
2141,1
2142,9
2143,5
2144,7
2145,9
2146,5
2147,5
2148,7
2149,7
2150,1
2151,5
2152,1
2153,9
2154,5
2155,5
2156,0
2157,0
2158,5
2159,7
2160,0
2161,0
2162,0
2163,6
2164,7
2165,9
2166,7
2167,7
2168,8
2169,7
2170,1
2171,1
2172,2
2173,7
2174,1
2175,1
2176,1
2177,7
2178,5
2179,9
2180,0
2181,1
2182,9
2183,5
2184,9
2185,1
2186,1
2187,6
2188,5
2189,6
2190,6
2191,7
2192,0
2193,1
2194,9
2195,9
2196,9
2197,8
2198,6
2199,7
2200,5
2201,1
2202,9
2203,5
2204,9
2205,0
2206,5
2207,9
2208,9
2209,9
2210,0
2211,9
2212,5
2213,5
2214,5
2215,5
2216,7
2217,5
2218,9
2219,8
2220,9
2221,8
2222,1
2223,7
2224,0
2225,9
2226,6
2227,1
2228,5
2229,0
2230,0
2231,5
2232,1
2233,0
2234,9
2235,9
2236,0
2237,9
2238,9
2239,5
2240,8
2241,6
2242,7
2243,7
2244,9
2245,6
2246,3
2247,5
2248,5
2249,1
2250,1
2251,7
2252,0
2253,9
2254,7
2255,7
2256,1
2257,8
2258,5
2259,7
2260,0
2261,9
2262,9
2263,1
2264,7
2265,8
2266,1
2267,7
2268,9
2269,8
2270,7
2271,9
2272,5
2273,9
2274,0
2275,9
2276,1
2277,9
2278,7
2279,5
2280,7
2281,7
2282,0
2283,5
2284,9
2285,7
2286,9
2287,9
2288,8
2289,7
2290,9
2291,1
2292,7
2293,9
2294,0
2295,8
2296,9
2297,7
2298,0
2299,9
2300,7
2301,5
2302,9
2303,7
2304,8
2305,7
2306,2
2307,0
2308,5
2309,9
2310,0
2311,9
2312,1
2313,5
2314,8
2315,9
2316,0
2317,5
2318,7
2319,5
2320,5
2321,5
2322,7
2323,0
2324,0
2325,5
2326,1
2327,0
2328,1
2329,1
2330,9
2331,9
2332,5
2333,9
2334,0
2335,9
2336,0
2337,7
2338,7
2339,0
2340,5
2341,9
2342,1
2343,5
2344,9
2345,7
2346,5
2347,2
2348,5
2349,5
2350,7
2351,1
2352,5
2353,5
2354,0
2355,7
2356,9
2357,5
2358,0
2359,7
2360,5
2361,5
2362,8
2363,5
2364,5
2365,8
2366,9
2367,5
2368,1
2369,7
2370,9
2371,6
2372,9
2373,7
2374,9
2375,5
2376,1
2377,7
2378,6
2379,1
2380,1
2381,7
2382,5
2383,1
2384,0
2385,0
2386,9
2387,1
2388,6
2389,0
2390,9
2391,9
2392,5
2393,5
2394,0
2395,9
2396,5
2397,7
2398,1
2399,5
2400,0
2401,5
2402,8
2403,9
2404,9
2405,9
2406,7
2407,1
2408,8
2409,0
2410,5
2411,1
2412,9
2413,7
2414,5
2415,5
2416,1
2417,5
2418,0
2419,6
2420,5
2421,5
2422,3
2423,8
2424,9
2425,8
2426,5
2427,7
2428,9
2429,6
2430,5
2431,9
2432,9
2433,1
2434,5
2435,5
2436,1
2437,5
2438,5
2439,5
2440,9
2441,1
2442,7
2443,5
2444,0
2445,9
2446,1
2447,5
2448,1
2449,9
2450,0
2451,1
2452,0
2453,1
2454,1
2455,0
2456,0
2457,9
2458,1
2459,7
2460,5
2461,0
2462,7
2463,5
2464,0
2465,9
2466,0
2467,5
2468,5
2469,6
2470,1
2471,7
2472,5
2473,1
2474,9
2475,0
2476,1
2477,7
2478,1
2479,1
2480,0
2481,9
2482,5
2483,8
2484,9
2485,7
2486,6
2487,7
2488,7
2489,9
2490,9
2491,1
2492,9
2493,5
2494,5
2495,5
2496,1
2497,5
2498,9
2499,0
2500,9
2501,1
2502,9
2503,9
2504,8
2505,0
2506,8
2507,0
2508,5
2509,7
2510,5
2511,5
2512,5
2513,5
2514,9
2515,9
2516,0
2517,9
2518,5
2519,1
2520,9
2521,1
2522,9
2523,9
2524,9
2525,7
2526,5
2527,0
2528,5
2529,5
2530,9
2531,1
2532,5
2533,8
2534,9
2535,7
2536,7
2537,7
2538,0
2539,9
2540,6
2541,8
2542,7
2543,1
2544,9
2545,0
2546,5
2547,7
2548,1
2549,9
2550,5
2551,0
2552,5
2553,0
2554,7
2555,9
2556,0
2557,9
2558,7
2559,7
2560,5
2561,1
2562,5
2563,7
2564,9
2565,1
2566,5
2567,5
2568,5
2569,5
2570,5
2571,7
2572,7
2573,9
2574,1
2575,1
2576,7
2577,8
2578,8
2579,7
2580,0
2581,1
2582,5
2583,5
2584,1
2585,9
2586,5
2587,8
2588,0
2589,9
2590,5
2591,5
2592,9
2593,1
2594,1
2595,5
2596,5
2597,7
2598,9
2599,0
2600,0
2601,0
2602,5
2603,7
2604,9
2605,9
2606,6
2607,5
2608,9
2609,1
2610,9
2611,9
2612,7
2613,5
2614,5
2615,9
2616,7
2617,5
2618,0
2619,9
2620,1
2621,9
2622,5
2623,9
2624,5
2625,0
2626,5
2627,7
2628,0
2629,1
2630,7
2631,2
2632,0
2633,9
2634,9
2635,8
2636,7
2637,9
2638,9
2639,9
2640,7
2641,9
2642,1
2643,9
2644,9
2645,8
2646,1
2647,0
2648,1
2649,0
2650,7
2651,9
2652,7
2653,8
2654,1
2655,9
2656,8
2657,5
2658,0
2659,7
2660,7
2661,0
2662,1
2663,5
2664,7
2665,5
2666,9
2667,8
2668,7
2669,9
2670,5
2671,1
2672,7
2673,7
2674,5
2675,7
2676,5
2677,9
2678,7
2679,7
2680,9
2681,9
2682,8
2683,7
2684,5
2685,6
2686,7
2687,9
2688,1
2689,1
2690,5
2691,7
2692,9
2693,9
2694,1
2695,9
2696,8
2697,1
2698,5
2699,9
2700,9
2701,8
2702,7
2703,8
2704,0
2705,6
2706,7
2707,9
2708,7
2709,6
2710,0
2711,7
2712,9
2713,5
2714,5
2715,0
2716,5
2717,9
2718,9
2719,0
2720,5
2721,1
2722,5
2723,7
2724,1
2725,5
2726,0
2727,5
2728,6
2729,7
2730,0
2731,7
2732,7
2733,4
2734,9
2735,5
2736,9
2737,7
2738,5
2739,7
2740,9
2741,5
2742,5
2743,9
2744,0
2745,1
2746,0
2747,7
2748,9
2749,0
2750,9
2751,5
2752,0
2753,9
2754,0
2755,5
2756,1
2757,8
2758,9
2759,9
2760,9
2761,1
2762,1
2763,9
2764,5
2765,1
2766,7
2767,1
2768,6
2769,2
2770,9
2771,5
2772,1
2773,7
2774,6
2775,5
2776,5
2777,7
2778,9
2779,9
2780,5
2781,0
2782,0
2783,8
2784,5
2785,7
2786,7
2787,7
2788,5
2789,5
2790,1
2791,7
2792,6
2793,9
2794,7
2795,1
2796,1
2797,9
2798,0
2799,5
2800,5
2801,8
2802,6
2803,0
2804,5
2805,9
2806,1
2807,1
2808,9
2809,6
2810,2
2811,9
2812,5
2813,0
2814,9
2815,9
2816,5
2817,7
2818,1
2819,1
2820,8
2821,5
2822,5
2823,0
2824,7
2825,8
2826,9
2827,5
2828,0
2829,9
2830,1
2831,0
2832,0
2833,1
2834,1
2835,9
2836,1
2837,7
2838,5
2839,1
2840,7
2841,1
2842,8
2843,5
2844,7
2845,7
2846,7
2847,1
2848,1
2849,5
2850,0
2851,0
2852,9
2853,5
2854,9
2855,7
2856,8
2857,0
2858,1
2859,8
2860,7
2861,1
2862,3
2863,5
2864,9
2865,0
2866,0
2867,5
2868,9
2869,8
2870,1
2871,7
2872,9
2873,8
2874,7
2875,5
2876,5
2877,1
2878,9
2879,7
2880,7
2881,0
2882,0
2883,9
2884,5
2885,8
2886,7
2887,8
2888,9
2889,5
2890,1
2891,5
2892,6
2893,9
2894,6
2895,1
2896,7
2897,5
2898,9
2899,0
2900,5
2901,1
2902,9
2903,7
2904,9
2905,6
2906,7
2907,1
2908,5
2909,1
2910,5
2911,5
2912,5
2913,9
2914,1
2915,7
2916,7
2917,5
2918,1
2919,7
2920,6
2921,1
2922,0
2923,8
2924,9
2925,0
2926,7
2927,1
2928,1
2929,5
2930,5
2931,0
2932,0
2933,0
2934,7
2935,9
2936,9
2937,7
2938,7
2939,5
2940,5
2941,1
2942,1
2943,1
2944,5
2945,0
2946,5
2947,9
2948,7
2949,7
2950,5
2951,1
2952,5
2953,0
2954,5
2955,9
2956,9
2957,7
2958,7
2959,5
2960,7
2961,0
2962,9
2963,1
2964,1
2965,1
2966,7
2967,9
2968,5
2969,5
2970,5
2971,0
2972,7
2973,5
2974,5
2975,5
2976,5
2977,7
2978,7
2979,0
2980,7
2981,7
2982,7
2983,0
2984,7
2985,5
2986,9
2987,6
2988,7
2989,5
2990,9
2991,6
2992,1
2993,5
2994,5
2995,0
2996,7
2997,9
